oid,type,value
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2181395795,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2181395796,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2181402652,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2181402653,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183528868,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183537270,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183537272,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183537273,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538548,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538600,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538601,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538602,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538603,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538617,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538618,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538619,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538620,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538621,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538623,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538624,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538625,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538626,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538627,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538628,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538629,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538630,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538631,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538632,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538633,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538634,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538635,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538636,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538637,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538638,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538639,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538640,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538641,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538672,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538711,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538713,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538744,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183538745,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543704,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543705,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543708,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543709,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543719,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543732,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543733,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543737,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543738,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543739,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543740,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543741,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543742,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543744,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543753,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543778,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183543779,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549235,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549236,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549237,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549238,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549241,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549242,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549243,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549244,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549246,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549247,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549248,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549249,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549251,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549252,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549253,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183549254,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589908,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589909,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589910,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589911,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589912,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589913,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589914,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589915,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589916,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589917,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589918,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183589919,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590015,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590040,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590041,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590042,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590043,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590044,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590045,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590046,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590047,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590109,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590111,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590112,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590113,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590114,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590115,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590116,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590117,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590118,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590119,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590120,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590121,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590122,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590123,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590124,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590125,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590126,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590127,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590128,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590129,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590130,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590131,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590132,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590133,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590134,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590135,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590136,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590137,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590138,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590139,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590140,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590141,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590142,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590143,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590144,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590145,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590146,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590147,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590148,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590149,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590150,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590151,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590152,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590153,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590154,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590155,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590156,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590157,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590158,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590159,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590169,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2183590170,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184249452,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250894,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250896,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250897,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250899,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250900,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250901,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250902,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250903,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250904,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250911,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250912,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184250913,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259556,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259608,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259614,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259615,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259616,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259617,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259618,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184259619,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184264616,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184264626,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184310902,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184310903,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184310983,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184311186,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537702,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537703,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537704,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537705,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537712,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537713,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537714,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537715,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537716,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537717,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537718,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537719,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537720,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537721,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537728,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537729,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537730,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537731,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537732,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537733,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537734,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537735,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537736,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537737,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537744,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537745,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537746,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537747,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537748,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537749,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537750,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537751,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537752,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537753,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537856,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537857,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537858,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537859,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537860,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537861,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537862,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537863,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537864,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537865,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537872,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537873,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537874,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537875,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537876,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537877,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537878,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537879,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537880,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537881,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537888,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537889,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537890,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537891,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537892,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537893,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537894,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537895,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537896,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537897,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537904,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537905,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537906,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537907,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537908,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537909,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537910,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537911,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537912,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537913,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537920,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537921,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537922,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537923,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537924,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537925,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537926,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537927,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537928,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537929,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537936,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537937,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537938,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537939,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537940,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537941,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537942,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537943,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537944,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537945,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537952,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537953,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537954,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537955,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537956,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537957,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537958,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537960,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537961,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537968,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537970,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537971,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537972,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537974,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537975,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537976,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537977,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537984,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537985,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537986,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537987,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537988,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184537989,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728039,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728067,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728068,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728074,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728077,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728085,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728088,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728089,Integer,3
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728091,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728092,Integer,4
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184728093,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2184769656,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185490496,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185490497,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185490498,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556006,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556007,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556008,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556009,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556010,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556011,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556012,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556013,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556014,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556015,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556016,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556017,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556018,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556019,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556020,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556021,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556022,Integer,2
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.3.2185556023,Integer,2
